Articolo;Descrizione lunga;Segn.;Costo Unitario;Proc. Speciale;Produttore;Produttore Modello;Produttore Codice
E52039510360;MINUTER.PIASTRA DI SOSTEGNO HP2 WD4856.6;;,34;;;;
E52041N00000;PIASTRINA TERMINALE TF/PTCABUR;;,18;;;;
E52046193000;PIASTRA TERMINALE TTC-6-LCP CO.D2908729 PHOENIX;;,87;;PHOENIX CONTACT Spa;;2908729
E52049500000;PIASTRA TERM. X WDU 10500.0 KTW 2,5-10 WD;;,23;;;;
E52049500001;PIASTRA TERM. X AP DLI 2,5  WD;;,39;;;;
E52049500002;PIASTRA TERM. X AP  011796             WD;;,24;;;;
E52049502000;MINUTER.PIASTRA TERM. X SAK  2,5WD  2795;;,13;;;;
E52049504000;MINUTER.PIASTRA TERM. X SAK  4  WD  1179;;,08;;;;
E52049504001;MINUTER.PIASTRA TERM. X SAK 4 011792 WEIDMULLER;;,24;;;;
E52049510360;MINUTER.PIASTRA TERM. HP2 4856.2WD;;,20;;;;
E52049516000;MINUTER.PIASTRA TERM. X SAK 16  WD  2711;;,10;;;;
E52049521000;PIASTRA TERM. X AKZ AP1.5 COD.034056 WEIDMULLER;;,21;;;;
E52049524000;PIASTRA TERMINALE AP AKZ4 ART.294460 WEIDMULLER;;,32;;;;
E52049541000;MINUTER.PIASTRA TERM. X SAKS 1  WD  1913;;,09;;;;
E52049545000;MINUTER.PIASTRA TERM. X DK   4  WD  3592;;,22;;;;
E52049546000;MINUTER PIASTRA TERM. X WDK 2,5 WD 105910;;,52;;;;
E52049547000;MINUTER.PIASTRA TERM.DKO 824879 MOD.AP DKT4 068756 WD;;,73;;;;
E52049547360;PIASTRA TERM.AP-PA PER PORTAFUSIBILE ASK1/35 0380360000 WD;;,00;;;;
E52049551000;PIASTRA TERMINALE AEP 2C 1,5 COD.155260 WEIDMULLER;;,18;;;;
E52049552000;PIASTRA TERM.AEP2C 2,5 COD.151440 WEIDMULLER;;,18;;;;
E52049554000;PIASTRA TERM.AEP 2C 4 COD.205168 WEIDMULLER;;,20;;;;
E52049556000;PIASTRA TERM.AEP 2C 6 COD.199197 WEIDMULLER;;,22;;;;
E52049558000;PIASTRA TERM.AEP 2C 10/16 COD.249038 WEIDMULLER;;,20;;;;
E52049564000;PIASTRA TERMINALE AEP 3C 4 COD.205172 WEIDMULLER;;,00;;;;
E52049566000;PIASTRA TERMINALE AEP 3C 6 COD.199194 WEIDMULLER;;,50;;;;
E52049571000;PIASTRA TERMINALE AEP 4C 1,5 COD.155264 WEIDMULLER;;,20;;;;
E52049572000;PIASTRA TERMINALE AEP 4C 2,5 COD.152153 WEIDMULLER;;,22;;;;
E52049574000;PIASTRA TERMINALE AEP 4C 4 COD.205190 WEIDMULLER;;,30;;;;
E52049592350;PIASTRA TERMINALE AEP 2T 2,5 COD.154769 WEIDMULLER;;,30;;;;
E52059500150;MINUTER.TERM.DI FISS.EW15 038286 WD;;,34;;;;
E52059500320;MINUTER.TERM.DI FISS.EWK1 2061.6WD;;,10;;;;
E52059500330;*ANNULLATO E SOSTITUITO DA E52059500351;ANN;,00;;;;
E52059500350;MINUTER.TERM.DI FISS.WEW35/2 1016120WD;;1,43;;;;
E52059500351;MINUTER. TERMINALE DI FISSAGGIO EW35 038356 WEIDMULLER;;,61;;;;
E52059525000;MINUTER.TERM. BB1 X AKB 4       WD;;,35;;;;
E52059550350;PIASTRA TERM.DI FISSAGGIO AEB 35 SC/1 COD.199192 WEIDMULLER;;,46;;;;
E52069500000;MINUTER.SEPARAT.X PONTIC.TSCH 1 WD3191.6;;,03;;;;
E52069500001;PIASTRA TERM .SEPARATORI X WDU 10501.0 WTW 2,5 -10 WD;;,39;;;;
E52069500350;PIASTRA DI SEPARAZIONE MORSETTI UL/CSA WEIDMULLER;;1,66;;;WTW EN;1058800000
E52079500100;COLLEGAM.Q10 X DLI 2,5      WD;;1,66;;;;
E52079502020;MINUTER.COLLEGAM.Q  2 X SAK 2,5 WD  3370;;,24;;;;
E52079502021;COLLEGAM.WQV 2,5/2 10536.6 WD;;,40;;;;
E52079502022;SPINA (senza componenti)WSD 2,5 105876WD;;1,23;;;;
E52079502030;MINUTER.COLLEGAM.Q  3 X SAK 2,5 WD  3371;;,30;;;;
E52079502031;COLLEGAM.WQV 2,5/3 10537.6 WD;;,55;;;;
E52079502040;MINUTER.COLLEGAM.Q  4 X SAK 2,5 WD  3372;;,37;;;;
E52079502100;MINUTER.COLLEGAM.Q 10 X SAK 2,5 WD  3687;;1,14;;;;
E52079502101;COLLEGAM.WQV 2,5/10 10544.6 WD;;1,69;;;;
E52079504020;MINUTER.COLLEGAM.Q  2 X SAK 4   WD  3367;;,32;;;;
E52079504021;COLLEGAM.WQV 4/2 10519.6 WD;;,59;;;;
E52079504030;MINUTER.COLLEGAM.Q  3 X SAK 4   WD  3368;;,24;;;;
E52079504031;COLLEGAM.WQV 4/3 WD;;,87;;;;
E52079504040;MINUTER.COLLEGAM.Q  4 X SAK 4   WD;;,00;;;;
E52079504100;MINUTER.COLLEGAM.Q 10 X SAK 4   WD  3697;;1,39;;;;
E52079504101;COLLEGAM.WQV 4/10 WD;;2,62;;;;
E52079506020;MINUTER.COLLEGAM.Q  2 X SAK 6   WD;;,43;;;;
E52079506100;COLLEGAM.WQV 6/10 1052260000 WD;;2,77;;;;
E52079516020;MINUTER.COLLEGAM.Q  2 X SAK 16  WD;;,00;;;;
E52079516040;COLLEGAM.WQV 16N/4 1636580000 WD;;,97;;;;
E52079521100;COLLEGAMENTO Q10 X AKZ COD.036850 WEIDMULLER;;2,78;;;;
E52079524020;MINUTER.COLLEGAM.Q  2 X AKZ 4   WD  3364;;,39;;;;
E52079524030;MINUTER.COLLEGAM.Q  3 X AKZ 4   WD  3365;;,50;;;;
E52079524040;MINUTER.COLLEGAM.Q  4 X AKZ 4   WD  3366;;,59;;;;
E52079524100;MINUTER.COLLEGAM.Q 10 X AKZ 4   WD  3686;;2,08;;;;
E52079545000;MINUTER.PONTICELLI QL2 2972.0   WD;;,00;;;;
E52079581020;PONTE ZQV 1,5N/2 COD.198541 WEIDMULLER;;,19;;;;
E52079581100;PONTE ZQV 1,5N/10 COD.198558 WEIDMULLER;;1,65;;;;
E52079582020;PONTE ZQV 2,5N/2 COD.152754 WEIDMULLER;;,15;;;;
E52079582100;PONTE ZQV 2,5N/10 COD.152769 WEIDMULLER;;1,17;;;;
E52079584020;PONTE ZQV 4N/2 COD.152793 WEIDMULLER;;,16;;;;
E52079584040;PONTE ZQV 4N/4 COD.152797 WEIDMULLER;;,79;;;;
E52079584100;PONTE ZQV 4N/10    COD.152809 WEIDMULLER;;1,58;;;;
E52079586020;PONTE ZQV 6N/2      COD.198574 WEIDMULLER;;,41;;;;
E52079588020;PONTE ZQV 10N/2    COD.249725 WEIDMULLER;;,52;;;;
E52079589020;PONTE ZQV 16N/2 COD.249729 WEIDMULLER;;,43;;;;
E52079590020;PONTE ZQV 35N/2 COD.263495 WEIDMULLER;;,00;;;;
E52089500000;MINUTER.PORTACARTELLINI T 3     WD;;,04;;;;
E52099500000;MINUTER.PORTACARTELLINI T 4     WD;;,05;;;;
E52109500000;MINUTER.CARTELLINI SG10 SIGLA 0 WD;;,17;;;;
E52119500000;MINUTER.CARTELLINI SG10 SIGLA 1 WD;;,17;;;;
E52129500000;MINUTER.CARTELLINI SG10 SIGLA 2 WD;;,18;;;;
E52139500000;MINUTER.CARTELLINI SG10 SIGLA 3 WD;;,18;;;;
E52149500000;MINUTER.CARTELLINI SG10 SIGLA 4 WD;;,18;;;;
E52159500000;MINUTER.CARTELLINI SG10 SIGLA 5 WD;;,17;;;;
E52169500000;MINUTER.CARTELLINI SG10 SIGLA 6 WD;;,17;;;;
E52179500000;MINUTER.CARTELLINI SG10 SIGLA 7 WD;;,17;;;;
E52189500000;MINUTER.CARTELLINI SG10 SIGLA 8 WD;;,18;;;;
E52199500000;MINUTER.CARTELLINI SG10 SIGLA 9 WD;;,17;;;;
E52209500000;MINUTER.CARTELLINI SG10 SIGLA A WD;;,18;;;;
E52219500000;MINUTER.CARTELLINI SG10 SIGLA B WD;;,16;;;;
E52229500000;MINUTER.CARTELLINI SG10 SIGLA C WD;;,14;;;;
E52239500000;MINUTER.CARTELLINI SG10 SIGLA D WD;;,14;;;;
E52249500000;MINUTER.CARTELLINI SG10 SIGLA E WD;;,14;;;;
E52259500000;MINUTER.CARTELLINI SG10 SIGLA F WD;;,13;;;;
E52269500000;MINUTER.CARTELLINI SG10 SIGLA G WD;;,13;;;;
E52279500000;MINUTER.CARTELLINI SG10 SIGLA H WD;;,13;;;;
E52289500000;MINUTER.CARTELLINI SG10 SIGLA I WD;;,16;;;;
E52299500000;MINUTER.CARTELLINI SG10 SIGLA J WD;;,00;;;;
E52309500000;MINUTER.CARTELLINI SG10 SIGLA K WD;;,00;;;;
E52319500000;MINUTER.CARTELLINI SG10 SIGLA L WD;;,18;;;;
E52329500000;MINUTER.CARTELLINI SG10 SIGLA M WD;;,14;;;;
E52339500000;MINUTER.CARTELLINI SG10 SIGLA N WD;;,17;;;;
E52349500000;MINUTER.CARTELLINI SG10 SIGLA O WD;;,13;;;;
E52359500000;MINUTER.CARTELLINI SG10 SIGLA P WD;;,14;;;;
E52369500000;MINUTER.CARTELLINI SG10 SIGLA Q WD;;,13;;;;
E52379500000;MINUTER.CARTELLINI SG10 SIGLA R WD;;,14;;;;
E52389500000;MINUTER.CARTELLINI SG10 SIGLA S WD;;,14;;;;
E52399500000;MINUTER.CARTELLINI SG10 SIGLA T WD;;,16;;;;
E52409500000;MINUTER.CARTELLINI SG10 SIGLA U WD;;,19;;;;
E52419500000;MINUTER.CARTELLINI SG10 SIGLA V WD;;,17;;;;
E52429500000;MINUTER.CARTELLINI SG10 SIGLA W WD;;,18;;;;
E52439500000;MINUTER.CARTELLINI SG10 SIGLA X WD;;,14;;;;
E52449500000;MINUTER.CARTELLINI SG10 SIGLA Y WD;;,14;;;;
E52459500000;MINUTER.CARTELLINI SG10 SIGLA Z WD;;,14;;;;
E52509532000;MINUTER.COPERCHI X KS  2 1345.0 WD;;,14;;;;
E52509534000;MINUTER.COPERCHI X KS  4 1405.0 WD;;,14;;;;
E52509536000;MINUTER.COPERCHI X KS  6 1408.0 WD;;,20;;;;
E52509540000;MINUTER.COPERCHI X KS 10 1418.0 WD;;,12;;;;
E52519500000;MINUTER.CARTELLINI DEK          WD;;,43;;;;
E52519500001;MINUTER.CARTELLINI DECA FIX5 4733.6 SIGLA 1 WD;;,04;;;;
E52519500002;MINUTER.CARTELLINI DECA FIX5 4733.6 SIGLA 2 WD;;,04;;;;
E52519500003;MINUTER.CARTELLINI DECA FIX5 4733.6 SIGLA 3 WD;;,04;;;;
E52529500320;MINUTER.ATT.FIXO-CAP M3-M5NERI/VERDI  WD;;,08;;;;
E52529500321;MINUTER.ATT.FIXO-CAP M4-M6BIANCHI     WD;;,31;;;;
E52539500000;MINUTER.PORTACARTELLINI WT 4    WD;;,08;;;;
E52542000000;TARGHETTA SEGNAFILO PER STAMP.MG3 MG-TPMF 4X15 BIANCO 42092B;;88,00;;;;
E52542000001;TARGHETTA PER MORSETTI WEIDMULLER 5X10 PER STAMPANTE MG3;;67,62;;;;
E52542000002;TARGHETTA PER MORSETTI WEIDMULLER 5X7 PER STAMPANTE MG3;;52,92;;;;
E52542000003;TARGHETTA PER CIABATTE BECHKOFF 5X10 PER STAMPANTE MG3;;57,96;;;;
E52542000004;TARGHETTA PER PULSANTI 15X27 PER STAMPANTE MG3;;54,60;;;;
E52542000005;TARGHETTA PER BINARIO 9X20 PER STAMPANTE MG3;;176,83;;;;
E52542000006;TARGHETTA SEGNAFILO 4X15 PER STAMPANTE ROLLY2000;;386,60;;;;
E52542000007;TARGHETTA SEGNAFILO 4X15 PER STAMPANTE MG3;;79,20;;;;
E52542000008;TARGHETTA ADESIVA 15X27 MG-VYT 46921N  CEMBRE;;90,02;;;;
E52542000009;TARGHETTA PER MORSETTI 1,5 41092 CEMBRE;;,03;;;;
E52549500000;TARGHETTA DI AVVERTIMENTO AAM 6 YE FLASH WEIDMULLER;;,31;;;;
E52549500001;TARGHETTA DI AVVERTIMENTO AAM 10 YE FLASH WEIDMULLER;;,31;;;;
E52552000000;NASTRO NERO PER STAMPANTE MG3 MG2-ETR 99 1600;;49,52;;;;
E52552000001;ETICHETTA ADESIVA 9X15 PER STAMPANTE MG3;;99,05;;;;
E52552000002;NASTRO NERO PER STAMPANTE ROLLY2000 TPS-060 842112;;60,02;;;;
E53177703000;BARRA COLLEGAMENTO TRIFASE 2 PONTI 3RV1915-1AB SIEMENS;;,00;;SIEMENS S.P.A;3RV1915-1AB;3RV1915-1AB
E53177703001;BARRA COLLEGAMENTO TRIFASE 3 PONTI 3RV1915-1BB SIEMENS;;,00;;SIEMENS S.P.A;3RV1915-1BB;3RV1915-1BB
E53177703002;BARRA COLLEGAMENTO TRIFASE 4 PONTI 3RV1915-1CB SIEMENS;;,00;;SIEMENS S.P.A;3RV1915-1CB;3RV1915-1CB
E53177703003;BARRA COLLEGAMENTO TRIFASE 5 PONTI 3RV1915-1DB SIEMENS;;,00;;;;
E53195101020;MORSETTI MOD.AKZ 1.5 COD.034046 WEIDMULLER;;,90;;;;
E53195101040;MORSETTI AKZ 4          029436  WD;;,75;;;;
E53195201020;MORSETTI SAK 2,5         2796.2 WD;;,31;;;;
E53195201040;MORSETTI SAK 4           1283.2 WD;;,41;;;;
E53195201041;MORSETTI SACK 4 035752 WD;;1,70;;;;
E53195201060;MORSETTI SAK 6           1932.2 WD;;,47;;;;
E53195201160;MORSETTI SAK 16          2710.6 WD;;,37;;;;
E53195301020;MORSETTI WDU 2,5    10200 .0 WD;;,33;;;;
E53195301040;MORSETTI WDU 4      10201.0 WD;;,48;;;;
E53195301060;MORSETTI WDU 6      10202.0 WD;;,80;;;;
E53195301100;MORSETTI WEIDMULLER WDU (10mm)  10203.0 WD;;,84;;;;
E53195301160;MORSETTI WDU 16N 1036100000 WEIDMULLER;;,96;;;;
E53195302100;MORSETTI WPE 10 10103.0 WD;;2,10;;;;
E53195302350;MORSETTI WPE 35 10105.0 WD;;,00;;;;
E53195302530;MORSETTI WPE 16 10104.0 WD;;2,70;;;;
E53195601040;MORSETTI AKB 4                  WD;;,66;;;;
E53295202040;MORSETTI DK  4           3554.6 WD;;,51;;;;
E53295302020;MORSETTI WDK 2,5    10215.0 WD;;,82;;;;
E53295302021;MORSETTI WDU 2,5/1,5 ZR     WD;;,83;;;;
E53295302022;MORSETTI WDU 1,5     ZZ     WD;;1,14;;;;
E53295303020;MORSETTI DLI 2,5 131.336    WD;;1,44;;;;
E53395202040;MORSETTI DK  4/D         4840.6 WD;;1,01;;;;
E53395302020;MORSETTI WDK 2,5/D  10234.0 WD (EX WTR 2,5/D);;2,48;;;;
E53395304020;MORSETTO PORTADIODO PUSH-IN 2,5MMQ GUIDA TS35 WEIDMULLER;;4,00;;;A2T 2.5 EM1 D/2;2704380000
E5341N401060;MORSETTO TERRA ZBE-6     CABUR;;,43;;;;
E53495101020;MORSETTI MOD.AKE 2.5 COD.130336 WEIDMULLER;;1,77;;;;
E53495101040;MORSETTI AKE 4           3802.6 WD;;1,78;;;;
E53495201020;MORSETTI EK  2,5         4743.6 WD;;1,09;;;;
E53495201040;MORSETTI EK  4           3545.6 WD;;1,63;;;;
E53495301020;MORSETTI WPE 2,5    10100.0 WD;;1,93;;;;
E53495301040;MORSETTI EK  4/TS35      6611.6 WD;;,74;;;;
E53495301041;MORSETTI WPE 4      10101.0 WD;;1,40;;;;
E53495301060;MORSETTI WPE 6      10102.0 WD;;2,24;;;;
E53495301160;MORSETTI TERRA ZB 16 COD.31660 WD;;,20;;;;
E53561502040;MORSETTI MKDS  3/2              PHOENIX;;,24;;;;
E53561503040;MORSETTI MKDS  3/3              PHOENIX;;,56;;;;
E53561504040;MORSETTI MKDS  3/4              PHOENIX;;,47;;;;
E53561512040;MORSETTI MKDS  3/12             PHOENIX;;,95;;;;
E53577400020;MORSETTIERA ALIMENTAZIONI IN SBARRA 3RV2925-5AB SIEMENS;;,00;;;;
E53583305040;MORSETTI DB6 CD 105             TLMC;;1,66;;;;
E53595402040;MORSETTI BK  2           1977.2 WD;ANN;,31;;;;
E53595403040;MORSETTI BK  3           1978.2 WD;ANN;,39;;;;
E53595404040;MORSETTI BK  4           1952.2 WD;ANN;,61;;;;
E53595412020;MORSETTI MOD.MK 3/12 COD.0243520000 WEIDMULLER;;3,79;;;;
E53595506020;MORSETTI GSE 5/6 PA             WD;;,75;;;;
E53595510020;MORSETTI GSE 5/10PA             WD;;1,68;;;;
E53661507020;MORSETTI GMSTB 2,5/7 G MASCHIO  PHOENIX;;,70;;;;
E53661507021;MORSETTI GMSTB 2,5/7 ST FEMMINA PHOENIX;;2,36;;;;
E53695402040;MORSETTI KS  2           1344.2 WD;ANN;,82;;;;624720000
E53695404040;MORSETTI KS  4           1403.2 WD;ANN;2,14;;;;
E53695406040;MORSETTI KS  6           1406.2 WD;ANN;2,37;;;;
E53695410040;MORSETTI KS 10           1416.2 WD;ANN;1,44;;;;
E53761504040;MORSETTI MKKDS 3/2              PHOENIX;;,69;;;;
E53761506040;MORSETTI MKKDS 3/3              PHOENIX;;1,04;;;;
E53761508040;MORSETTI MKKDS 3/4              PHOENIX;;,00;;;;
E5381N402040;MORSETTO TIPO TF.4 STEATITE PASSANTE CABUR;;,48;;;;
E5381N402100;MORSETTO TIPO C7246 BIPOLARE STEATITE CABUR;;,86;;;;
E53829402020;MORSETTI 302                    GABAGLIO;;,07;;;;
E53829402021;MORSETTI 312                    GABAGLIO;;,26;;;;
E53829402040;MORSETTI 322                    GABAGLIO;;,19;;;;
E53890001020;MORSETTI CERAMICO ART.4771 1 POLO VIMAR;;,00;;;;
E538E1402040;MORSETTO CALOR PER RESISTENZE MB;;,48;;;;
E53961506040;MORSETTI MK3DS  3/2  5,08       PHOENIX;;,97;;;;
E53961509040;MORSETTI MK3DS  3/3  5,08       PHOENIX;;1,44;;;;
E5396R003000;PROTEZIONI MORSETTI SEZIONATORE 100A 194R-LNC17 ROCKWELL;;,00;;ROCKWELL AUTOMATION SRL;194R-LNC17;194R-LNC17
E5396R003001;PROTEZIONI MORSETTI SEZIONATORE 100A 194R-LNC18 ROCKWELL;;,00;;ROCKWELL AUTOMATION SRL;194R-LNC18;194R-LNC18
E53996330020;MORSETTIERA 30 POLI CON POLI COMUNI PONTICELLATI WOERTZ;;,00;;;;
E53A95301040;MORSETTI SAKL4/TEN 10K   116666 WD;;10,98;;;;
E53B95304040;MORSETTI DK4U S20K 275  940178  WD;;4,86;;;;
E53C61300000;MORSETTO NBC-PP-G1PGY COD.1041740 PHOENIX;;4,65;;PHOENIX CONTACT Spa;;1041740
E53C95302010;MORSETTO A2C 1.5 COD.155279 WEIDMULLER;;,37;;;;
E53C95302020;MORSETTO A2C 2,5 COD.152185 WEIDMULLER;;,35;;;;
E53C95302040;MORSETTO A2C 4    COD.205118 WEIDMULLER;;,41;;;;
E53C95302041;MORSETTO PORTAFUSIBILE AFS 4 2C BK ART.242986 WEIDMULLER;;2,82;;;;
E53C95302060;MORSETTO A2C 6    COD.199211 WEIDMULLER;;,61;;;;
E53C95302100;MORSETTO A2C 10   COD.249036 WEIDMULLER;;1,16;;;;
E53C95302160;MORSETTO A2C 16 COD.249400 WEIDMULLER;;1,09;;;;
E53C95302350;MORSETTO A2C 35 COD.255151 WEIDMULLER;;,00;;;;
E53C95303020;*ANNULLATO E SOSTITUITO DA E53C95304020 WEIDMULLER;ANN;,70;;;;
E53C95303060;MORSETTO A3C 6    COD.199182 WEIDMULLER;;1,34;;;;
E53C95304010;MORSETTO A4C 1.5 COD.155269 WEIDMULLER;;,50;;;;
E53C95304020;MORSETTO A4C 2,5 COD.152169 WEIDMULLER;;,60;;;;
E53C95304040;MORSETTO A4C 4 COD.205150 WEIDMULLER;;1,06;;;;
E53D95302020;MORSETTO A2C 2,5 PE COD.152168 WEIDMULLER;;1,35;;;;
E53D95302040;MORSETTO A2C 4 PE COD.205136 WEIDMULLER;;1,39;;;;
E53D95302060;MORSETTO A2C 6 PE COD.199181 WEIDMULLER;;1,63;;;;
E53D95302100;MORSETTO A2C 10 PE COD.249044 WEIDMULLER;;2,51;;;;
E53D95302160;MORSETTO A2C 16 PE COD.249401 WEIDMULLER;;2,58;;;;
E53D95302350;MORSETTO A2C 35 PE COD.255152 WEIDMULLER;;,00;;;;
E53E95302010;MORSETTO A2T 1,5 COD.2469370000 WEIDMULLER;;1,29;;;;
E53E95302020;MORSETTO A2T 2,5 COD.154761 WEIDMULLER;;,92;;;;
E53SP0000000;MORSETTO;;10,05;;;;
E540250010;MOTORE GR.56 KW 0,09 B5 2P 220/440V 50HZ-220/550V 60HZ SIEM.;ANR;40,90;;;;
E540250011;MOTORE GR.56 KW0,09 B5 2P 220/440V50HZ-220/550V60HZ BONFIGL.;ANR;,00;;;;
E540270010;MOTORE GR.56 KW 0,09 B14 2P 220/400V 50HZ-460V 60HZ;;52,00;;;;
E540450010;MOT.GR56 KW.0,09 B5 4P 220/440V 50HZ-220/550V 60HZ BONFIGLI.;;65,84;;BONFIGLIOLI RIDUTTORI SPA;;1LA7053 4AB11
E540450020;MOTORE GR.56 KW0,09 B5 4P 420V 50HZ SIEMENS;ANR;33,05;;;;
E540450040;MOTORE GR.56 KW0,09 B5 4P 220V 60HZ SIEMENS;ANR;62,49;;;;
E540450041;M.EPACT UL/CSA GR.56 KW.0,09 B5 4P 220V/380V 60HZ SIEMENS;;104,06;;SIEMENS S.P.A;;1LA9053-4KA91-Z D31+D40 L2B 220D 60
E540450050;MOTORE GR.56 KW.0,09 B5 4P 208V 60HZ;ANR;62,49;;;;
E540450051;M.EPACT UL/CSA GR.56 KW.0,09 B5 4P 208V D 60HZ SIEMENS;;151,00;;SIEMENS S.P.A;;1LA9053-4KA91-Z D31+D40 L1Y 208D 60
E540450090;M.EPACT UL/CSA GR.56 KW.0,09 B5 4P 460V Y 60HZ SIEMENS;;128,77;;SIEMENS S.P.A;;1LA9053-4KA91-Z D31+D40 L2E 460Y 60
E540460010;MOTORE GR.56 KW.0,09 4P 220/380V 50HZ FLANGIA SPECIALE;ANR;33,30;;;;
E540470010;MOT.GR.56 KW.0,09 B14 4P 230/440V 50HZ-220/550V 60HZ BONFIG.;ANR;65,84;;;;
E540470011;MOTORE GR80 KW1,1 B14 4P 230/400V 50HZ-460V 60HZ IE3 SIEMENS;;233,77;;SIEMENS S.P.A;;1LA9080-4LA12
E540470090;MOT.EPACT UL/CSA GR.56 KW.0,09 B14 4P 460V Y 60HZ SIEMENS;ANR;133,55;;SIEMENS S.P.A;;1LA9053-4KA92-Z D31+D40 L2E 460Y 60
E540670010;CODICE LIBERO INSERITO ERRONEAMENTE (S.U.T. 26.02.14);ANN;,00;;;;
E540670040;M.EPACT UL/CSA GR.63 KW.0,09 B14 6P 230V/400V 60HZ SIEMENS;;133,76;;SIEMENS S.P.A;;1LA7063-6AB92-Z D31+D40 L1Y IE3 60
E540670050;M.EPACT UL/CSA GR.63 KW.0,10 B14 6P 208V 60HZ SIEMENS;;169,79;;;;
E540670090;M.EPACT UL/CSA GR.63 KW.0,11 B14 6P 480V 60HZ SIEMENS;;176,90;;;;
E541250010;MOTORE GR.56 KW.0,09 B5 2P 220/380V 50HZ SIEMENS;ANR;51,73;;;;
E541270010;*SOST.DA E540270010;ANN;48,40;;;;
E541430210;MOTORE GR.63 KW.0,12 B3 4P 220/440V 50HZ 220/500V 60HZ SIEM.;;,00;;;;
E541430211;M.EPACT UL/CSA GR.63 KW.0,12 B3 4P 460V Y 60HZ SIEMENS;ANN;109,40;;SIEMENS S.P.A;;1LA9060-4KA90-Z D31+D40 L2E 460Y 60
E541430230;M.EPACT UL/CSA GR.63 KW.0,12 B3 4P 600V Y 60HZ SIEMENS;ANN;109,40;;SIEMENS S.P.A;;1LA9060-4KA90-Z D31+D40 L1Y 600Y 60
E541430240;M.EPACT UL/CSA GR.63 KW.0,12 B3 4P 220V D 60HZ SIEMENS;ANN;154,08;;SIEMENS S.P.A;;1LA9060-4KA90-Z D31+D40 L2B 220D 60
E541430310;*FUORI PRODUZIONE M.GR63 KW.0,12 B3 4P 220/380V 50HZ MOR.DX;ANR;33,26;;;;
E541450010;MOTORE GR 56 KW.0,09 B5 4P 220/380V 50HZ SIEMENS;;39,94;;;;
E541450011;*ESA*NO AS SOST.DA E541450012  0.12 4P 230/440V 50HZ460 60HZ;ESA;66,14;;;;
E541450012;MOT.GR.63 KW.0,12 B5 4P 230/440V 50HZ 460V 60HZ IE2 SIEMENS;;99,89;;;;
E541450040;M.EPACT UL/CSA GR.63 KW.0,18 B5 4P 230V 60HZ SIEMENS;;151,59;;SIEMENS S.P.A;;1LA9063-4KA91-Z L1Y+D31+D40
E541450050;MOTORE GR 56 KW.0,12 B5 4P 208V 60HZ SIEMENS;ANN;67,40;;;;
E541470010;MOTORE GR 63 KW.0,12 B14 4P 230/400V 50HZ TROPICALIZZATO MGM;;55,90;;;;
E541470011;*ESA*SOST.DA  E541470014 0,12 B14 4P 230/400V 50HZ 460V60HZ;ESA;66,14;;SIEMENS S.P.A;;1LA7060-4AB12
E541470012;M.EPACT UL/CSA GR.63 KW0,12 B14 4P 220V D 60HZ IE2 SIEMENS;;125,26;;SIEMENS S.P.A;;1LA9060-4KA92
E541470013;M.EPACT UL/CSA GR.63 KW0,14 B14 4P 480V 60HZ M1Y IE2 SIEMENS;;161,67;;;;
E541470014;MOT.GR.63 KW0,12 B14 4P 230/400V 50HZ 460V 60HZ IE2 SIEMENS;;129,16;;;;
E541470040;MOTORE GR 63 KW.0,12 B14 4P 220/380V 60HZ TROPICALIZZATO MGM;;60,41;;;;
E541470090;M.EPACT GR.63 KW.0,12 B14 4P 460V Y 60HZ IE2 SIEMENS;;113,50;;SIEMENS S.P.A;;1LA9060-4KA92-Z
E541630210;MOTORE GR.63 KW.0,09 B3 6P 230/400V 50HZ-460V 60HZ M.AL.;;87,67;;SIEMENS S.P.A;;1LE1001-0BC22-2AA4
E541630220;MOTORE GR.63 KW.0,12 B3 6P 420V 50HZ MORSETT.IN ALTO SIEMENS;ANN;42,46;;;;
E541630230;MOTORE GR.63 KW.0,12 B3 6P 575V 60HZ MORSETT.IN ALTO SIEMENS;ANN;70,05;;;;
E541630240;MOTORE GR.63 KW.0,12 B3 6P 220V 60HZ MORSETT.IN ALTO SIEMENS;ANN;52,11;;;;
E541630250;MOTORE GR.63 KW.0,09 B3 6P 208V 60HZ MORSETT.IN ALTO SIEMENS;ANN;68,40;;;;
E541630260;MOTORE GR.63 KW.0,12 B3 6P 200V 50HZ MORSETT.IN ALTO SIEMENS;ANN;42,05;;;;
E541630280;MOTORE GR.63 KW.0,12 B3 6P 400V 50HZ MORSETT.IN ALTO SIEMENS;ANN;36,49;;;;
E541630290;MOTORE GR.63 KW.0,12 B3 6P 480V 60HZ MORSETT.IN ALTO SIEMENS;ANN;,00;;;;
E541630310;*F.PROD.MOT.GR63 KW.0,09 B3 6P 230/400V 50HZ-460V 60HZ MO.DX;ANN;76,26;;;;
E541630320;*F.PROD.MOT.GR.63 KW.0,12 B3 6P 420V 50HZ MOR.DX SIEMENS;ANN;,00;;;;
E541630340;*F.PROD.MOT.GR63 KW.0,12 B3 6P 220V 60HZ MOR.DX SIEMENS;ANN;43,44;;;;
E541630380;*F.PROD.MOT.GR63 KW.0,12 B3 6P 400V 50HZ MOR.DX SIEMENS;ANN;36,49;;;;
E541630390;*F.PROD.MOT.GR63 KW.0,12 B3 6P 480V 60HZ MOR.DX SIEMENS;ANN;,00;;;;
