Articolo;Descrizione lunga;Segn.;Costo Unitario;Proc. Speciale;Produttore;Produttore Modello;Produttore Codice
E389836001;COLONNA LUM.FLASH BLU XVB C6B6;;38,66;;;;
E38983A001;COPERCHIO CON BASE XVB-C21 TLMC;;16,10;;;;
E38983A002;*SOST.DA E38983A007 TUBO XVB-C02 L=100 MM     TLMC;ANN;3,24;;;;
E38983A003;TUBO XVB-C03 L=400 MM     TLMC;;5,93;;;;
E38983A004;TUBO XVB-C04 L=800 MM     TLMC;ANN;9,16;;;;
E38983A005;ZOCCOLO DI FISSAGGIO XVB-C11 TLMC;;36,92;;;;
E38983A006;COPERCHIO CON BASE X FLASH XVB-C07 TLMC;;11,84;;;;
E38983A007;ZOCCOLO FISSAGGIO + TUBO 100mm XVB-Z02 TLMC;;7,78;;;;
E38983A008;ZOCCOLO FISSAGGIO + TUBO 400mm XVB-Z03 TLMC;;9,22;;;;
E41010701000;INTERFACCIA ANALOGICA ISOLATORE  8,2 V ADANI;;79,53;;;;
E41010702000;INTERFACCIA ANALOGICA ISOLATORE 10,24V ADANI;;79,53;;;;
E41015702000;INTERFACCIA SERIALE E53J02                 OMRON;;27,37;;;;
E41015702001;INTERFACCIA 2102 IB PER INVERTER LENZE/PC;;54,64;;;;
E41016105000;INTERF.ANALOGICA MOD.MCR-FL-C-UI-2UI-DCI-NC 2814867 PHOENIX;;174,98;;;;
E41016E10000;INT.BLU.8CAN.ANA.INGR.A 16bit-5Vdc RN-800S-AD BLUE SENTRY-AD;;228,51;;;;
E41017201000;SCHEDA INTERF.ISO REF032/4 IN=10V OUT=8,2V SBC;;89,30;;;;
E41017812001;INTERFACCIA PER ELV.PVQ COD. SMC 00961420 CONVERT.4-20MA MOD;ANN;,00;;;;
E41017E12000;INTERFACCIA INGR.4/20MA LZXC0101FZ3A/S801;;111,81;;;;
E41019508000;INTERFAC.CONVERTITORE DI FREQUENZA MCZ VFC 846147 WEIDMULLER;;71,94;;;;
E41025703000;INTERFACCIA MODULO DI USCITA A RELE' E53-R OMRON;;4,13;;;;
E41029503000;*FUORI PRODUZIONE INT.FOTOACC.EGO 1 EN/2 OPTOK 24V 060986;ANN;15,85;;;;
E41029503001;*FUORI PRODUZIONE (INT.FOTOAC.DK0 35 24vdc 3KHz WD);ANN;23,81;;;;
E41029503002;*FUORI PRODUZIONE (INTERF.DKO 822863 WD);ANN;52,45;;;;
E41029503003;*FUORI PRODUZIONE INTERFACCIA FOTOACC.EGO 1 11426 12V    WD;ANN;16,96;;;;
E41029503004;INTERF.FOTOACCOPP.MOS 24VDC/8-30VDC 2A   ART.8937970000 WD;;43,45;;;;
E41029503005;FOTOACC.TOS 24VDC/48VDC 0,1A 8950720000 WD;;9,71;;;;
E41029503006;FOTOACC. TOS 24VDC/48VDC 0,5A 8950920000 WD;;11,24;;;;
E41029503007;FOTOACCOPIATORE 24VDC COMANDO 230VAC CARICO 1A WEIDMULLER;;43,55;;;TOS 24-230VUC 230VAC;1127500000
E41029504000;*FUORI PRODUZIONE INTERFACCIA NPN/PNP DKO 24V DC 801959 WD;;17,39;;;;
E41029505000;*FUORI PRODUZIONE INTER.FOT.DKLI 24V DC/35 COD.801095 WD;ANN;15,60;;;;
E41029505001;INTERFACCIA FOTOACCOPPIATORE INV.MOS 24VDC/48 8937980000 WD;;26,80;;;;
E41036103000;OPTO.DI POTENZA TIPO EMG 17-OV-24DC/24DC/2 N?2946803 PHOENIX;;67,17;;PHOENIX CONTACT Spa;;2946803
E41036106000;INTERFACCIA FOTOACC.SVD EMG 17-OE-5DC-24DC-50 PHOENIX;;22,31;;;;
E41036106001;OPTOAC.100 KHZ INGRESSO 5VDC USCITA 4-30VDC 50 MA PHOENIX;;20,80;;PHOENIX CONTACT Spa;;2964270
E41039503004;OPTOACCOPPIATORE EGO EG7 115VUC 809257 WD 8092570000;;,00;;;;
E41039503005;OPTOACC. OST EG7 115Vdc 823460 + ZOCC. RS EG7 819383 WD;;22,05;;;;
E41039506004;OPTOACCOPPIATORE DK0 5VDC N8018630000 WD;;14,75;;;;
E41039506005;TERMOPTO DC100 mA output art.8950830000(exN823459+819383) WD;;7,08;;;;
E41039506006;FOTOACCOPPIATORE TOS 5VDC/48VDC 0,1 A ART. 8950700000 WD;;9,21;;;;
E41039509000;OPTIS.TEMPOR.DIGITALE MCZ TO 24VDC (EX DKZA 24VDC)WEIDMULLER;;35,79;;;;
E41049507000;MODULO AND DK-UND 818404    WD;;25,68;;;;
E41059D03000;INTERRUTTORE AUSILIARIO DI LIVELLO MOD.VEGASEL 643.XK;;246,50;;;;
E41059D06000;BAR.SEPAR.VEGATRENN 149A Ex 230Vac TREN149AEX.GENERALCONTROL;;161,50;;;;
E41064411001;CONVERTITORE PT100/4�20MA MESO-H INOR;;180,00;;;;
E41067V11000;CONVERTITORE MOD.K109PT RTD PER PT100 SENECA;;75,79;;;;
E41070103000;REGOL.POTENZA 600V TH2A 600-45 HRLP2 AEG;ESA;1 240,00;;;;
E41070103001;REGOLATORE DI POTENZA H2AP 500V 60A HRLP4 AEG;;1 279,00;;;;
E4107AS03000;REGOL.POTENZA 400V TH2A 400-45H3 (EX H1);;467,00;;;;
E4107AS03001;REGOL.POTENZA 400V 60A TH2A 400-60H3 ASCON TECNOLOGIC;;595,00;;;;
E41081515000;CHIAVETTA INTERNET DWM-222,USB,4GLTE/3G D-LINK;;,00;;;;
E41088013000;KIT DI ESTENSIONE PER SEGNALE USB2.0;;144,34;;;;
E41091814000;REGOLATORE DI VELOCITA 106FE0001 EBM-PAPST;;33,00;;;;
E41094514000;REGOLATORE VELOCITA' PER MOTORI IN C.C.A MAGNETI ICH8-24 ITE;ANR;252,00;;ITE INDUSTRIALTECNOELETTRICA s;ICH8-24;ICH8-24
E41097V00000;CONNETTORE ALIMENTAZIONE RAPIDA SEN K-BUS SENECA;;8,79;;;;
E41102Y16000;TRASMETTITORE MODULI DIGITALI,ETHERCAT, 24 VDC ELESA;;525,00;;;UC-RF;UC-RF
E41SP0000001;INTERFACCIA;;23,50;;;;
E420140000;INTER.AUTOM.SPEC.FORNITURA CAT;;32,72;;;;
E421440201;INTERR.AUTOM. FAZ G 2           KM;;7,44;;;;
E421440401;INTERR.AUTOM. FAZ G 4           KM;;7,44;;;;
E421440600;INTERR.AUTOM. FAZ G 6    1POLO  KLOKNER;;7,44;;;;
E421441001;INTERR.AUTOM. FAZ G10           KM;;5,76;;;;
E421441601;INTERR.AUTOM. FAZ G16           KM;;3,69;;;;
E421770201;INTERR.AUTOM.5SY-6102-7 (EX.BB) SIEMENS;;9,05;;SIEMENS S.P.A;;5SY6102-7
E421770300;INTER.AUTOMATICO MAGNETOTERMICO 1P 0.5A CURVA C 10KA SIEMENS;;22,41;;;;
E421770401;INTERR.AUTOM.5SY-6104-7 (EX.BB) SIEMENS;;7,94;;SIEMENS S.P.A;;5SY6104-7
E421770601;INTERR.AUTOM.5SY-6106-7 (EX.BB) SIEMENS;;7,24;;SIEMENS S.P.A;;5SY6106-7
E421771001;INTERR.AUTOM.5SY-6110-7 (EX.BB) SIEMENS;;7,08;;SIEMENS S.P.A;;5SY6110-7
E421771601;INTERR.AUTOM.5SY-6116-7 SIEMENS;;6,03;;SIEMENS S.P.A;;5SY6116-7
E421771602;INTER.MAGNETOTERMICO UNIPOLARE 16A CURVA D 10KA SIEMENS;;14,79;;SIEMENS S.P.A;5SY4116-8;
E421772501;INTERR.AUTOM. 5SN 1325           SIEMENS;;6,04;;;;
E422440201;INTERR.AUTOM. FAZ G 2-2         KM;;19,01;;;;
E422440401;INTERR.AUTOM. FAZ G 4-2         KM;;19,01;;;;
E422440600;INTERR.AUTOM. FAZ G 6-2         KM;;20,77;;;;
E422440601;INTERR.AUTOM. FAZ NC6-2         KM;;23,21;;;;
E422441001;INTERR.AUTOM. FAZ G10-2         KM;;22,28;;;;
E422441601;INTERR.AUTOM. FAZ G16-2         KM;;,00;;;;
E4225C0600;INT.AUTOM.MOD.C60N 2 POLI 6A CURVA C COD.24267 MERLIN GERIN;;23,17;;;;
E422770101;INTERR.AUTOM.5SY-6201-7 (EX.BB) SIEMENS;;30,27;;SIEMENS S.P.A;;5SY6201-7
E422770201;INTERR.AUTOM.5SY-6202-7 (EX.BB) SIEMENS;;18,20;;SIEMENS S.P.A;;5SY6202-7
E422770202;"INTERR.AUTOM.5SY-4202-6 CURVA ""B"" SIEMENS";;,00;;SIEMENS S.P.A;;
E422770203;INTERR.AUTOMATICO MAGNETOTERMICO 2P 2A CURVA C 10KA SIEMENS;;39,66;;SIEMENS S.P.A;5SY4202-7CV;5SY4202-7CV
E422770400;INTERR.AUTOMATICO MAGNETOTERMICO 2P 4A CURVA C 10KA SIEMENS;;39,66;;;5SY4204-7CV;5SY4204-7CV
E422770401;INTERR.AUTOM.5SY6 2 04-7 (EX.BB) SIEMENS;;20,75;;SIEMENS S.P.A;;5SY6204-7
E422770402;"INTERR.AUTOM.5SY4204-8 2P 4A 10KA CURVA ""D"" SIEMENS";;36,28;;SIEMENS S.P.A;5SY4204-8;5SY4204-8
E422770601;INTERR.AUTOM.5SY-6206-7 (EX.BB) SIEMENS;;17,82;;SIEMENS S.P.A;;5SY6206-7
E422770602;"INTERR.AUTOM 5SY4206-8 2P 6A 10KA CURVA ""D"" SIEMENS";;42,76;;SIEMENS S.P.A;5SY4206-8;5SY4206-8
E422770603;"INTERR.AUTOM.5SY-6206-6 CURVA ""B"" SIEMENS";;,00;;SIEMENS S.P.A;;
E422770604;INTER.AUTOMATICO MAGNETOTERMICO 2P 6A CURVA C 10KA SIEMENS;;34,03;;SIEMENS S.P.A;5SY4206-7CV;5SY4206-7CV
E422771000;INTERR.AUTOM.5SY6 2 10-6 10A SIEMENS;;29,62;;SIEMENS S.P.A;;5SY6210-6
E422771001;INTERR.AUTOM.5SY-6210-7 (EX.BB) SIEMENS;;15,61;;SIEMENS S.P.A;;5SY6210-7
E422771002;INTERR.AUTOM.5SY4210-8 2POLI 10A 10KA CURVA D SIEMENS;;40,11;;SIEMENS S.P.A;;5SY4210-8
E422771600;INTERR.AUTOM.5SY6 2 16-6 16A SIEMENS;;29,62;;SIEMENS S.P.A;;5SY6216-6
E422771601;INTERR.AUTOM.5SY-6216-7 (EX.BB) SIEMENS;;13,69;;SIEMENS S.P.A;;5SY6216-7
E422771602;INTERRUT.AUTOM. BIPOLARE 5SY4-2-16-8 16A CURVA D SIEMENS;;39,09;;;;
E422772001;INTERR.AUTOM.5SY-6220-7 (EX.BB) SIEMENS;;13,69;;SIEMENS S.P.A;;5SY6220-7
E422772002;"INTERR.AUTOM.5SY-4220-8 2P 20A 10KA CURVA ""D"" SIEMENS";;,00;;;;
E422772501;INTERR.AUTOM.5SY-6225-7 (EX.BB) SIEMENS;;18,98;;SIEMENS S.P.A;;5SY6225-7
E422772502;INTERR.AUTOM.5SY-4225-8 2POLI 25A 10KA CURVA D SIEMENS;;26,43;;SIEMENS S.P.A;;5SY4225-8
E422772503;INTERR.AUTOM.5SY4225-8 2POLI 25A 10KA CURVA D SIEMENS;ANN;,00;;SIEMENS S.P.A;;5SY6225-8
E422773201;INTERR.AUTOM.5SY-6232-7 (EX.BB) SIEMENS;;22,10;;SIEMENS S.P.A;;5SY6232-7
E422773202;INTERR.AUTOM.5SY4232-8 2POLI 32A 10KA CURVA D SIEMENS;;16,21;;SIEMENS S.P.A;;5SY6232-8
E422773203;"INTERR.AUT.5SY4232-8 2 POLI 32A CURVA ""D"" 10kVA SIEMENS";ANN;,00;;SIEMENS S.P.A;;5SY4232-8
E422773204;INTERR.AUTOM.5SY4232-7 SIEMENS;;25,37;;SIEMENS S.P.A;;5SY4232-7
E422775001;INTERR.AUTOM.5SY6250-7 (EX.BB) 50A SIEMENS;;20,05;;SIEMENS S.P.A;;5SY6250-7
E423441600;INTERR.AUTOM. FAZ G 16-3 3POLI  KLOKNER;;25,04;;;;
E42360A100;SCARICATORE SOVRATENSI.TIPO 1 VAL-US-480D/30/3+0-FM PHOENIX;;,00;;;;
E423770200;INTER.AUTOMATICO MAGNETOTERMICO 3P 2A CURVA D 10KA SIEMENS;;75,13;;SIEMENS S.P.A;5SY4302-8;5SY4302-8
E423770400;INTERR.AUTOM.5SY4304-8 3POLI 4A 10KA CURVA D 400V SIEMENS;;65,90;;SIEMENS S.P.A;5SY4304-8;5SY4304-8
E423770600;INTERR.AUTOM.5SY-6306-7 (EX.BB) SIEMENS;;27,60;;SIEMENS S.P.A;;5SY6306-7
E423770601;INTER.AUT.5SY-4306-8 3POLI 6A 10KA CURVA D 400V SIEMENS;;50,43;;SIEMENS S.P.A;5SY-4306-8;5SY-4306-8
E423770602;INTER.AUTOMATICO MAGNETOTERMICO 3P 6A CURVA C 10KA SIEMENS;;52,59;;SIEMENS S.P.A;5SY4306-7CV;5SY4306-7CV
E423771000;INTERR.AUTOM.5SY6 3 10-6 10A SIEMENS;;54,92;;SIEMENS S.P.A;;5SY6310-6
E423771001;INTERR.AUTOM.5SY-6310-7 (EX.BB) SIEMENS;;25,24;;SIEMENS S.P.A;;5SY6310-7
E423771002;INT.AUT. 5SY-4310-8 CIRCUIT BREAKER 400V 10KA, 3POLE D10A;;29,58;;SIEMENS S.P.A;;5SY4310-8
E423771003;*SOST. DA E423771002 - INT.AUT.5SY6 310-8 3P 10A 6KA CURVA D;;41,58;;SIEMENS S.P.A;;5SY6310-8
E423771004;INTER.AUTOMATICO MAGNETOTERMICO 3P 10A CURVA C 10KA SIEMENS;;46,64;;SIEMENS S.P.A;5SY4310-7CV;5SY4310-7CV
E423771501;CODICE ANNULLATO VEDI E423772501;ANN;23,07;;;;
E423771600;INTERR.AUTOM.5SY6 3 16-6 16A SIEMENS;;81,79;;SIEMENS S.P.A;;5SY6316-6
E423771601;INTERR.AUTOM.5SY-6316-7 (EX.BB) SIEMENS;;25,24;;SIEMENS S.P.A;;5SY6316-7
E423771602;"INTERR.AUTOM. 3 POLI 16A CURVA ""D"" 10kVA 5SY4316-8 SIEMENS";;30,47;;SIEMENS S.P.A;;5SY4316-8
E423771603;"*SOST.DA E423771602 INT.3 P 16A CURVA ""D"" 6KA 5SY6316-8";;,00;;SIEMENS S.P.A;;5SY6316-8
E423772000;INTER.AUT.5SY4320-8 3POLI 20A 10KA CURVA D 400V SIEMENS;;109,78;;SIEMENS S.P.A;5SY-4320-8;5SY-4320-8
E423772001;INTERR.AUTOM.5SY 6320-7 20A SIEMENS;;36,84;;SIEMENS S.P.A;;5SY 6320-7 20A
E423772500;INTERR.AUTOM.5SY6 3 25-6 25A SIEMENS;;40,99;;SIEMENS S.P.A;;5SY6325-6
E423772501;INTERR.AUTOM.5SY-6325-7 (EX.BB) SIEMENS;;25,24;;SIEMENS S.P.A;;5SY6325-7
E423772502;INTER.MAGNETOTERMICO TRIPOLARE 25A CURVA D 10KA SIEMENS;;50,43;;SIEMENS S.P.A;5SY4325-8;
E423773201;INTERR.AUTOM.5SY-63 32-7 32A SIEMENS;;42,39;;SIEMENS S.P.A;;5SY6332-7
E423773202;INTER.AUTOMATICO MAGNETOTERMICO 3P 32A CURVA D 10KA SIEMENS;;57,48;;SIEMENS S.P.A;5SY4332-8;5SY4332-8
E423774001;INTERR.AUTOM.5SY-6340-7 SIEMENS;;58,52;;;;
E423774002;INTER.AUTOMATICO MAGNETOTERMICO 3P 40A CURVA D 10KA SIEMENS;;82,31;;SIEMENS S.P.A;5SY4340-8;5SY4340-8
E423775000;INTERR.AUTOM.5SY-6350-7 SIEMENS;;,00;;;;
E423776301;INTERR.AUTOM.5SY 6363-7 63A SIEMENS;;31,52;;;;
E423832000;INTERR.MAGNETOTERMICO IC60N 3P C 20A - A9F79320 SCHNEIDER EL;;,00;;;;
E423AB2500;INTERRUTTORE MAGNETOTERMICO SU203M-K25 3P 25A CURVA K ABB;;,00;;ABB S.P.A;;
E4245C0000;INTERR.BLOCCO DIFF.VIGI C60 4P/63/30MA MG26595 MERLIN GERIN;;50,60;;;;
E4245C2500;INTER.BLOCCO DIFF.VIGI C60 2P/25/30MA COD.26581 MERLIN GERIN;;33,10;;;;
E424770000;BLOCCO DIFFERENZIALE 2P TIPO A 0.03A 5SM2322-6 SIEMENS;;37,47;;SIEMENS S.P.A;;5SM2322-6
E424771000;INTERRUT.AUTOMATICO 5SY4410-8 4P 10A 10KA CURVA D SIEMENS;;111,67;;SIEMENS S.P.A;;
E424771600;INTERRUT.AUTOMATICO 5SY4416-8 4P 16A 10KA CURVA D SIEMENS;;62,37;;SIEMENS S.P.A;;
E424772500;INTERR.AUTOM. 6SZ6-426-OKA30     SIEMENS;;61,40;;;;
E424773200;INTERR.AUTOM. 5SU3667-1BS32      SIEMENS;;76,09;;;;
E424853200;DIFFER.MAGNETOTERMICO MOD.G44/32AC 4P 230/400V 0,3A B.TICINO;;,00;;;;
E425770601;INTERR.AUTOM. 5SN 5206          SIEMENS;;10,77;;;;
E425771001;INTERR.AUTOM. 5SN 5210          SIEMENS;;,00;;;;
E425771601;INTERR.AUTOM. 5SN 5216          SIEMENS;;,00;;;;
E427441001;INTERR.AUTOM. FAZ G10-3-N       KM;;13,93;;;;
E4275C2500;INTERR.AUTOM. L25 N 4P MG 24300 MERLIN GERIN;;29,76;;;;
E427771000;INTERR.AUTOM.QUADRIPOLARE 10A 5SY 6410-7 SIEMENS;;29,97;;SIEMENS S.P.A;;5SY6410-7
E427771001;INTERR.AUTOM.10A 5SN 6310 SIEMENS;;,00;;;;
E427771600;INTERR.AUTOM.16A 5SY-6416-7 SIEMENS;;29,97;;SIEMENS S.P.A;;5SY6416-7
E427772500;INTERR.AUTOM.25A 5SY-6425-7 SIEMENS;;29,97;;SIEMENS S.P.A;;5SY6425-7
E427773200;INTERR.AUTOM.32A 5SY-6432-7 SIEMENS;;25,52;;SIEMENS S.P.A;;5SY 6432-7BB
E427773201;INTERR.AUTOM.32A 5SN 6332 SIEMENS;;30,22;;;;
E427773202;INTERR.AUTOM.5SY4432-8 4POLI 32A 10KA CURVA D SIEMENS;;32,82;;SIEMENS S.P.A;;5SY4432-8
E427774000;"INTERR.AUTOM.5SY-7440-8 40A CURVA ""D"" 4 POLI SIEMENS";;89,41;;SIEMENS S.P.A;;5SY7440-8BB40A
E427778000;"INTERR.AUTOM.5SY-4380-7 80A CURVA ""C"" 3 POLI SIEMENS";;113,30;;SIEMENS S.P.A;5SY-4380-7;5SY-4380-7
E42777A000;"INTERR.AUTOM.5SP-4392-7 125A CURVA ""C"" 3 POLI SIEMENS";;,00;;SIEMENS S.P.A;5SP-4392-7;5SP-4392-7
E427799000;COPERCHIETTO  5ST 2116           SIEMENS;;,10;;;;
E427853200;INT.AUTOM.QUADRIPOLARE MOD.BTDIN F84/32 4P 400V-C32 BTICINO;;,00;;;;
E428770200;INTERRUT.AUTOM.5SY6402-7 400V6ka 4POLI 2A CURVA C SIEMENS;;62,82;;SIEMENS S.P.A;5SY6402-7;5SY6402-7
E428770600;INTERR.AUTOM.5SY4406-8 4P 6A 10KA CURVA D SIEMENS;;53,02;;SIEMENS S.P.A;5SY4406-8;5SY4406-8
E428770601;"INTERR.AUTOM.5SY6 406-7 4P 6A 6kA CURVA ""C"" SIEMENS";;51,03;;SIEMENS S.P.A;5SY6 406-7;5SY6 406-7
E428771600;"INTERRUTTORE AUTOMAT.MAGNETOTERM.4P 16A CURVA""C""10KA SIEMENS";;56,05;;SIEMENS S.P.A;5SY44167-7CV;5SY44167-7CV
E428774000;INTERRUTTORE AUTOMAT. 5SY6-4-40-7 4POLI 40A CURVA C SIEMENS;;43,91;;SIEMENS S.P.A;5SY6-4-40;5SY6-4-40-7
E429000000;PROTEZIONE MAGNETOTERM. ART.1031 BADIALI;;2,38;;;;
E429000001;PROTEZIONE MAGNETOTERM. ART.1030 BADIALI;;,69;;;;
E429770000;CONTATTO AUSILIARIO 5SX9100(1NC+1NO) PER INT.AUTOM.SIEMENS;;6,15;;;;
E429770001;CONTATTO AUX 2NO PER INTERRUTTORI 5SY6 5ST3-011 SIEMENS;;,00;;;;
E429770002;BLOCCO CONTATTI 1NO+1NC PER 5SY COD.5ST3010 SIEMENS;;6,49;;SIEMENS S.P.A;;5ST3010
E42SP00000;INTERRUTTORE;;25,93;;;;
E43044035001;INTERR. T44-2/E                 KM;;,00;;;;
E43044036001;INTERR. T1-2/E                  KM;;3,65;;;;
E43044036002;INTERR. T20-1/E                 KM;;,00;;;;
E43044042001;INTERR. T2-2-10/E               KM;;,00;;;;
E43044043000;INTERRUTTORE GENERALE P1-32 EA SVB-SW KLOCKNER;;25,28;;;;
E43044046001;INTERR. T2B-2-10/E              KM;;6,62;;;;
E43044143010;INTERR.P1-32/EA/SVB/NA          KM;;18,57;;;;
E43070032001;INTERR.M225-61194 033-N1 MANOPOLA NERA SALZER;;36,83;;;;
E43070042001;INTERR. S220I4265  GENERALE     SALZER;;17,77;;;;
E43077005000;POLO NEUTRO BLOC. 63A 3LD9250-0BA SIEMENS;;7,62;;SIEMENS S.P.A;3LD9250-0BA;
E43077033000;*ANN.E SOST. DA E43177133000 PORTA 32A 3LD2213-0TK51 SIEMENS;ANN;,00;;;;
E43077033001;INTERRUTTORE GENERALE 32A 3LD2203-0TK51 3POLI SIEMENS;;22,64;;SIEMENS S.P.A;3LD2203-0TK51;3LD2203-0TK51
E43077035000;INTERR.GENER.3POLI 63A 3LD2504-0TK51 SIEMENS;;,00;;SIEMENS S.P.A;3LD2504-0TK51;
E43077037000;INTERR.GENER.3POLI BLOCCO PORTA 125A 3LD2814-0TK51 SIEMENS;;,00;;;;
E43077037001;INTERRUT.GENERALE A PARETE 3 POLI 125A 3LD2804-0TK51 SIEMENS;;,00;;SIEMENS S.P.A;;
E43077042000;INTERRUTTORE PRINCIPALE 4 POLI IU=25 3LD2113-1TL51 SIEMENS;;24,07;;SIEMENS S.P.A;;3LD2113-1TL51
E43077043000;INTERRUTTORE GENERALE 32A 3LD2203-1TL51 4POLI        SIEMENS;;20,87;;SIEMENS S.P.A;;3LD2203-1TL51
E43077043001;INTERRUTTORE GENER. 32A 3LD2203-1TL53 (GIALLO/ROSSO) SIEMENS;;45,18;;SIEMENS S.P.A;;3LD2203-1TL53
E43077048000;INTERRUT.GENERALE A PARETE 4 POLI 160A 3LD2305-1TL11 SIEMENS;;,00;;SIEMENS S.P.A;;
E43077049000;INTERRUT.GENERALE A PARETE 4 POLI 250A 3LD2405-1TL11 SIEMENS;;,00;;SIEMENS S.P.A;3LD2405-1TL11;3LD2405-1TL11
E43077055000;INT.GEN.63A 3LD2504-0TK51 3P+(QUARTO POLO)3LD9250-0B SIEMENS;ANN;23,63;;SIEMENS S.P.A;;3LD2504-0TK51+3LD9250-0BA
E43077063000;INTERRUTTORE GENERALE 32A 3LD2203-3VK51 6 POLI SIEMENS;;42,61;;SIEMENS S.P.A;;3LD2203-3VK51
E43077065000;INTERRUTTORE GENERALE 63A 3LD2504-3VK51 6 POLI SIEMENS;;63,57;;SIEMENS S.P.A;3LD2504-3VK51;3LD2504-3VK51
E43177047000;INTERRUTTORE GENERALE CON BLOCCOPORTA 4P 125A SIEMENS;;69,30;;SIEMENS S.P.A;3KA7116-4AA00;3KA7116-4AA00
E43177048000;INTERRUT.GENERALE RINVIATO 4 POLI 160A 3LD2318-1TL11 SIEMENS;;,00;;SIEMENS S.P.A;;
E43177133000;SEZ.PER MANOVRA RINV.TRIP 32A NERO 3LD2213-0TK51 SIEMENS;;48,63;;SIEMENS S.P.A;;3LD2213-0TK51
E43177135000;INTERRUTTORE 63A RINVIATO NERO 3LD2514-0TK51 SIEMENS;;47,18;;SIEMENS S.P.A;;3LD2514-0TK51
E43270042000;INTERR. M220 61194 077N1 + CUSTODIA (MANOPOLA NERA) SALZER;;17,32;;;;
E43344031001;INTERR. T1-1-9/E                KM;;4,64;;;;
E43344036001;INTERR. T1-3-190/E INV.         KM;;,00;;;;
E43370031001;INTERR. 18903708 INVERTITORE    SALZER;;6,93;;;;
E43370036001;INTERR.M220-61253-251S1 SALZER (EX.S212/61253 B51);;37,43;;;;
E4344V143000;INTERRUTTORE KG32B-T204/12-VE KRAUS E NAIMER;;43,20;;;;
E43470033001;INTERR.T225-61194-034 N1 MANOPOLA NERA SALZER;;59,86;;;;
E43544145000;INTERR.CON BOBINA SGANCIO   KM;;,00;;;;
E4360D000100;CONTAT.AUSILIARIO 195-GA20 A+B 2 CONT. NO PER INT.GENER. A+B;;20,30;;;;
E4360D000101;ADATTATORE 194R-AA ( PER CONT.AUSIL.195 ) A+B;;,00;;;;
E4360D000102;CONTATTO AUSILIARIO 800F-X20D PER INT.GEN. A+B;;4,84;;;;
E4360D033000;COMP.DI 194R-NJ030P3/194R-HS4E/194R-NHR1/194R-FCA2/194R-LNC1;;207,51;;;;
E4360D033001;INT.COMP.194R-J30-1753/194R-PY/194R-N1/194R-30-C3 A+B;ANN;72,09;;;;
E4360D035000;COMP.DI 194R-NJ060P3/194R-HS4E/194R-NHR1/194R-FCA2/194R-LNC1;;239,13;;;;
E4360D035001;INT.COMP.194R-J60-1753/194R-HS4E/194R-NHR1/194R-60-C3 A+B;ANN;140,02;;;;
E4360D053000;COMPL.DI 194R-NA200P3/194R-HS4E/194R-R1/194R-FCA2/194R-LNC1;;222,43;;;;
E4360D055000;COMPL.DI 194R-NA300P3/194R-HS4E/194R-R1/194R-FCA2/194R-LNC1;;312,26;;;;
E4366R039001;INT.100A 600V 194R-NU100-1753 NON FUSIBILATO UL/CSA ROCKWELL;ANN;,00;;ROCKWELL AUTOMATION SRL;194R-NU100-1753;194R-NU100-1753
E4366R039002;INT.100A 600V 194R-J100-1753 FUSIBILATO UL/CSA ROCKWELL;;,00;;ROCKWELL AUTOMATION SRL;194R-J100-1753;194R-J100-1753
E4366R13A000;INT.GENERALE 30A 690V FUSIBILATO UL/CSA ROCKWELL AUTOMATION;;83,58;;;194R-J30-1753;194R-J30-1753
E4366R13B000;INT.GENERALE 60A 690V FUSIBILATO UL/CSA ROCKWELL AUTOMATION;;107,09;;;194R-J60-1753;194R-J60-1753
E43677000020;MANIGLIA BLOCCOPORTE DISIN.X 3ZF3 3VF3 3VZ9323-5UL00 SIEMENS;;36,00;;SIEMENS S.P.A;;3VZ9323-5UL00
E43677000070;CONTATTI AUSILIARI 3ZF93 22-1BB30 SIEMENS;;60,00;;SIEMENS S.P.A;;3ZF9322-1BB30
E43677134000;INT.AUT.TRIP.POT.600-1000A 35A 3ZF3111-1BG00 SIEMENS;;178,00;;SIEMENS S.P.A;;3ZF3111-1BG00
E43944000091;INTERR. ACCESSORIO BLOCCO S-T1  KM;;9,39;;;;
E43944000092;INTERR.ACCESSORIO BLOCCO SEZ.NEUTRO N-P1 KM;;3,77;;;;
E4396R000001;MANOVRA INTERNA NFPA 79 CODICE 194R-N2 ROCKWELL AUTOMATION;;22,44;;ROCKWELL AUTOMATION SRL;NFPA 79;194R-N2
E4396R000002;MOVIMENTAZIONE MANUALE GIALLO ROSSA 194R-HM4E ROCKWELL;;,00;;ROCKWELL AUTOMATION SRL;194R-HM4E;194R-HM4E
E4396R000003;MOVIM.MANUALE GIALLO ROSSA PER J30 E J60 ROCKWELL AUTOMATION;;11,95;;;194R-PY;194R-PY
E4396R000004;MANOVRA INTERNA NFPA 79 PER J100 ROCKWELL AUTOMATION;;56,75;;ROCKWELL AUTOMATION SRL;194R-HM4-NFPA3;194R-HM4-NFPA3
E43977000007;MORSETTO SEZIONAT.TERRA(PER 3LD2305)160A 3LD9240-2B SIEMENS;;,00;;SIEMENS S.P.A;;
E43977000070;MORSETTO SELEZIONATORE NEUTRO 3LD9220-OC SIEMENS;;3,06;;SIEMENS S.P.A;;3LD9220-OC
